Id,SalePrice
2735,120451.7830522374
2736,135249.36855183385
2737,113632.85621362369
2738,131973.10787433104
2739,158135.405697625
2740,136650.54091104472
2741,125727.13027671285
2742,156911.3739968016
2743,133845.14674061976
2744,163909.51911852972
2745,153440.9338570436
2746,122970.09012609368
2747,150318.42234700607
2748,123559.81237945863
2749,129714.26217394829
2750,127413.74009547589
2751,129692.38412644212
2752,241742.47604184342
2753,162447.04416613138
2754,218812.50210432004
2755,137962.01659048483
2756,97133.37144154886
2757,81462.633740807
2758,92191.28272075008
2759,153143.16744083085
2760,113941.20692219256
2761,129398.97841073728
2762,130492.0083282167
2763,226643.2101406385
2764,176621.1452230472
2765,310453.2137872402
2766,118833.26368457523
2767,85913.37963915196
2768,107057.93590263062
2769,117255.48393288448
2770,162908.76709711502
2771,111155.16903292741
2772,95127.20423621585
2773,152905.1202519351
2774,130503.42650929278
2775,115974.6942508178
2776,141328.6615116921
2777,151882.1882891006
2778,134492.62213104396
2779,97010.27871217745
2780,105398.1933727592
2781,103485.67888059873
2782,97299.5551607151
2783,88531.68836631782
2784,115790.38713371992
2785,133899.31039593907
2786,76841.31620149194
2787,125799.43422124855
2788,74714.16372884806
2789,169502.38590287548
2790,98374.88034820519
2791,108227.01912845774
2792,65442.334266158636
2793,148172.42312408058
2794,89915.1367193993
2795,116718.05187411296
2796,96484.43188002623
2797,194973.4995130473
2798,120254.95826380556
2799,112299.08969335757
2800,78035.07121665194
2801,116214.25518125182
2802,125732.24496879886
2803,147516.22071128737
2804,140150.3638880167
2805,115799.7224817216
2806,85749.9796974819
2807,170079.24987042928
2808,145274.62396637184
2809,121801.90897310516
2810,126514.47818615014
2811,165638.87400152851
2812,173665.99100585017
2813,152191.00904892985
2814,148966.91279189035
2815,101226.33735910297
2816,228505.97081190502
2817,153233.08058539298
2818,129280.83705094388
2819,180007.93089796815
2820,128769.91050364138
2821,115423.76363748714
2822,202664.300535653
2823,302497.807459266
2824,155126.5371982524
2825,164658.92693405593
2826,130960.87780101814
2827,131272.58543289406
2828,214818.05067332482
2829,255458.7190245642
2830,218813.3945893964
2831,185974.53506002176
2832,225977.97654755437
2833,272466.6421674836
2834,204995.62031900918
2835,212931.16696520874
2836,189137.74526431857
2837,173042.6638093926
2838,146433.10241994745
2839,182120.80970055726
2840,199013.01207424628
2841,196855.72319616305
2842,231744.24691018328
2843,148239.52213886916
2844,180182.0855553702
2845,123725.74235862542
2846,203626.39726083312
2847,208931.21621519115
2848,229705.88642691541
2849,202591.36065577492
2850,296901.1811953266
2851,226447.9771705226
2852,237600.88537187682
2853,234685.21712379428
2854,146373.7894852828
2855,208054.41852119355
2856,196555.91750622253
2857,191679.97516483907
2858,210842.79877440564
2859,121139.10502118047
2860,122452.260452457
2861,128462.60509400711
2862,211689.83211347237
2863,130997.54729519076
2864,226221.85907801648
2865,146694.33601465003
2866,175214.49090205753
2867,96204.7876834226
2868,114737.42349597953
2869,106723.94813043112
2870,132008.12041404154
2871,97369.79162694085
2872,60160.27269066865
2873,102652.2444488535
2874,123591.9195054583
2875,116259.07852514782
2876,188747.63156497505
2877,125403.89616667922
2878,159334.49538224927
2879,121629.47165014182
2880,101382.82194477954
2881,137485.59780838122
2882,134879.78516727913
2883,164407.0232084802
2884,207899.41683538014
2885,158693.17430709396
2886,206813.0005285998
2887,115348.02217159818
2888,136693.72591558067
2889,71889.92508730997
2890,87004.571765578
2891,128938.07754295952
2892,72295.33041618587
2893,93263.14382319713
2894,66511.72643820714
2895,270256.60589703685
2896,254329.55338273375
2897,196777.17398124162
2898,161207.22120167429
2899,212948.8173704615
2900,152390.3795563679
2901,196801.60979194776
2902,178259.59251767737
2903,326473.2612120678
2904,328109.8986716852
2905,79281.78518107056
2906,236855.3618719161
2907,119298.104124588
2908,133835.20033012403
2909,154307.2445490169
2910,82593.9977961745
2911,90684.95055181059
2912,146575.22732306173
2913,95312.82384213571
2914,84801.61623591324
2915,92245.98055057354
2916,94966.65320307818
2917,172694.5227881309
2918,108943.3448364445
2919,243338.63094204062
